symbol,company_name,sector_yf,industry_yf,sector_bucket,market_cap_cr,market_cap_cr_known,trailing_pe,trailing_pe_known,forward_pe,forward_pe_known,price_to_book,price_to_book_known,debt_to_equity,debt_to_equity_known,roe,roe_known,roa,roa_known,operating_margin,operating_margin_known,net_profit_margin,net_profit_margin_known,gross_margin,gross_margin_known,revenue_growth,revenue_growth_known,earnings_growth,earnings_growth_known,current_ratio,current_ratio_known,quick_ratio,quick_ratio_known,total_cash_cr,total_cash_cr_known,total_debt_cr,total_debt_cr_known,free_cashflow_cr,free_cashflow_cr_known,operating_cashflow_cr,operating_cashflow_cr_known,dividend_yield,dividend_yield_known,beta,beta_known,profitability_score,growth_score,balance_sheet_score,cashflow_score,valuation_score,fundamental_score,fundamental_data_coverage,fundamental_reasons,fundamental_risk_reasons,sector_adjustment,sector_adjusted_fundamental_score,sector_adjustment_reasons
TEXMOPIPES,Texmo Pipes and Products Limited,Industrials,Building Products & Equipment,Capital Goods / Infra,179.52,True,11.8707,True,,False,0.6692,True,23.807,True,,False,,False,7.4,True,3.9,True,30.94,True,11.6,True,23.6,True,,False,,False,10.53,True,54.51,True,,False,,False,,False,0.2,True,0.0,13.0,7.0,0.0,10.0,30.0,0.5,,,0.0,30.0,
AVTNPL,AVT Natural Products Limited,Basic Materials,Specialty Chemicals,Chemicals,1305.07,True,15.5818,True,48.1461,True,2.3333,True,20.311,True,,False,,False,15.25,True,10.19,True,49.68,True,82.2,True,155.0,True,,False,,False,147.16,True,113.61,True,,False,,False,1.05,True,0.469,True,6.0,20.0,10.0,0.0,11.0,47.0,0.57,Cash covers debt,,2.0,49.0,General low-debt support
BALPHARMA,Bal Pharma Limited,Healthcare,Drug Manufacturers - Specialty & Generic,Pharma / Healthcare,160.28,True,22.223,True,,False,1.9467,True,193.935,True,,False,,False,5.83,True,2.15,True,47.5,True,34.5,True,446.2,True,,False,,False,9.29,True,159.52,True,,False,,False,1.19,True,0.446,True,0.0,20.0,0.0,0.0,9.0,29.0,0.57,,,0.0,29.0,
ORIENTCER,Orient Ceratech Limited,Basic Materials,Specialty Chemicals,Chemicals,556.56,True,19.4644,True,,False,1.8549,True,13.113,True,,False,,False,12.92,True,6.4,True,45.73,True,2.2,True,97.2,True,,False,,False,9.27,True,39.61,True,,False,,False,75.0,True,0.425,True,6.0,10.0,9.0,0.0,12.0,37.0,0.57,,,2.0,39.0,General low-debt support
CORDSCABLE,Cords Cable Industries Limited,Industrials,Electrical Equipment & Parts,Capital Goods / Infra,470.77,True,19.1557,True,,False,2.3394,True,55.403,True,,False,,False,5.26,True,2.52,True,17.45,True,9.5,True,102.4,True,,False,,False,27.84,True,111.76,True,,False,,False,33.0,True,0.81,True,0.0,15.0,4.0,0.0,12.0,31.0,0.57,,,0.0,31.0,
ZYDUSLIFE,Zydus Lifesciences Limited,Healthcare,Drug Manufacturers - Specialty & Generic,Pharma / Healthcare,115710.44,True,25.8409,True,23.5833,True,4.3053,True,42.304,True,,False,,False,16.44,True,15.78,True,72.11,True,22.0,True,-35.9,True,,False,,False,4971.1,True,12514.6,True,,False,,False,9.0,True,0.371,True,8.0,8.0,7.0,0.0,11.0,34.0,0.57,,Earnings contraction,2.0,36.0,General low-debt support
RAMCOIND,Ramco Industries Limited,Industrials,Building Products & Equipment,Capital Goods / Infra,2884.01,True,8.795,True,28.8281,True,0.6378,True,3.792,True,,False,,False,16.13,True,17.38,True,43.5,True,17.3,True,31.9,True,,False,,False,136.99,True,171.47,True,,False,,False,38.0,True,0.339,True,8.0,18.0,9.0,0.0,12.0,47.0,0.57,,,5.0,52.0,Strong order-book-driven revenue growth
PVP,PVP Ventures Limited,Industrials,Conglomerates,Capital Goods / Infra,1543.67,True,312.0,True,,False,7.0731,True,64.735,True,,False,,False,15.69,True,4.23,True,75.65,True,165.2,True,45.0,True,,False,,False,51.34,True,257.17,True,,False,,False,,False,0.651,True,3.0,20.0,4.0,0.0,0.0,27.0,0.5,,Very high PE,5.0,32.0,Strong order-book-driven revenue growth
BAIDFIN,Baid Finserv Limited,Financial Services,Credit Services,Financial Services,176.52,True,9.9908,True,,False,0.7246,True,122.59,True,,False,,False,49.75,True,28.61,True,70.82,True,-27.3,True,-18.2,True,,False,,False,8.87,True,285.38,True,,False,,False,92.0,True,0.166,True,12.0,0.0,2.0,0.0,12.0,26.0,0.57,,"Revenue contraction, Earnings contraction",0.0,26.0,
3MINDIA,3M India Limited,Industrials,Conglomerates,Capital Goods / Infra,38408.26,True,66.6673,True,43.869,True,21.7223,True,9.6,True,,False,,False,15.55,True,10.87,True,40.66,True,19.0,True,31.2,True,,False,,False,812.14,True,169.75,True,,False,,False,47.0,True,0.265,True,6.0,18.0,12.0,0.0,5.0,41.0,0.57,Cash covers debt,,5.0,46.0,Strong order-book-driven revenue growth
CDSL,Central Depository Services (India) Limited,Financial Services,Capital Markets,Financial Services,29051.0,True,61.7229,True,46.5253,True,14.8237,True,0.11,True,,False,,False,48.89,True,36.8,True,100.0,True,15.4,True,14.7,True,,False,,False,,False,,False,,False,,False,92.0,True,,False,12.0,13.0,9.0,0.0,5.0,39.0,0.57,,,-4.0,35.0,Expensive relative to book value for this sector
ETERNAL,Eternal Limited,Consumer Cyclical,Internet Retail,Consumer Discretionary,300878.29,True,710.5435,True,86.8991,True,9.6618,True,14.826,True,,False,,False,0.24,True,0.64,True,35.19,True,182.0,True,233.3,True,,False,,False,6614.0,True,4592.0,True,,False,,False,,False,0.234,True,0.0,20.0,12.0,0.0,3.0,35.0,0.5,Cash covers debt,Very high PE,2.0,37.0,General low-debt support
AETHER,Aether Industries Limited,Basic Materials,Specialty Chemicals,Chemicals,21634.64,True,91.7276,True,57.0482,True,8.8061,True,18.646,True,,False,,False,24.91,True,19.12,True,48.7,True,27.5,True,34.1,True,,False,,False,5.66,True,457.94,True,,False,,False,,False,-0.121,True,11.0,20.0,9.0,0.0,3.0,43.0,0.5,,Very high PE,2.0,45.0,General low-debt support
NEPHROPLUS,Nephrocare Health Services Limited,Healthcare,Medical Care Facilities,Pharma / Healthcare,7475.05,True,87.7627,True,35.1757,True,6.6806,True,7.139,True,,False,,False,13.96,True,8.08,True,38.77,True,23.7,True,15.2,True,,False,,False,425.57,True,79.71,True,,False,,False,,False,,False,6.0,16.0,12.0,0.0,3.0,37.0,0.5,Cash covers debt,Very high PE,2.0,39.0,General low-debt support
PDMJEPAPER,Pudumjee Paper Products Limited,Basic Materials,Paper & Paper Products,General,964.6,True,10.5933,True,,False,1.4408,True,6.35,True,,False,,False,15.04,True,11.18,True,31.06,True,3.3,True,-7.1,True,,False,,False,135.69,True,42.51,True,,False,,False,59.0,True,0.086,True,6.0,2.0,12.0,0.0,12.0,32.0,0.57,Cash covers debt,Earnings contraction,2.0,34.0,General low-debt support
EXIDEIND,Exide Industries Limited,Consumer Cyclical,Auto Parts,Automobile,37047.25,True,39.84,True,23.5396,True,2.6643,True,11.308,True,,False,,False,8.67,True,4.95,True,31.41,True,17.7,True,28.3,True,,False,,False,1082.02,True,1575.4,True,,False,,False,46.0,True,0.542,True,0.0,18.0,9.0,0.0,11.0,38.0,0.57,,,2.0,40.0,General low-debt support
SMLMAH,SML Mahindra Limited,Consumer Cyclical,Auto Manufacturers,Automobile,9106.28,True,58.1401,True,,False,17.5344,True,55.669,True,,False,,False,9.07,True,5.3,True,22.75,True,13.2,True,-5.0,True,,False,,False,6.64,True,289.11,True,,False,,False,37.0,True,0.057,True,0.0,5.0,4.0,0.0,4.0,13.0,0.57,,Earnings contraction,2.0,15.0,General low-debt support
VRAJ,Vraj Iron and Steel Limited,Basic Materials,Steel,Metals / Mining,421.32,True,11.7193,True,,False,1.0199,True,9.921,True,,False,,False,6.41,True,5.58,True,21.85,True,40.1,True,51.7,True,,False,,False,5.98,True,42.64,True,,False,,False,,False,1.591,True,0.0,20.0,9.0,0.0,10.0,39.0,0.5,,,2.0,41.0,General low-debt support
STEELCITY,Steel City Securities Limited,Financial Services,Capital Markets,Financial Services,129.0,True,7.5902,True,,False,0.9348,True,7.159,True,,False,,False,43.71,True,24.13,True,98.13,True,27.3,True,66.7,True,,False,,False,4.1,True,9.88,True,,False,,False,4.68,True,0.234,True,12.0,20.0,9.0,0.0,12.0,53.0,0.57,,,0.0,53.0,
TREL,Transindia Real Estate Limited,Real Estate,Real Estate Services,Cement / Realty,728.73,True,17.8675,True,,False,0.5709,True,,False,,False,,False,34.83,True,48.39,True,92.51,True,4.2,True,51.6,True,,False,,False,1.49,True,0.0,True,,False,,False,,False,0.002,True,12.0,12.0,3.0,0.0,10.0,37.0,0.43,Net cash position,,0.0,37.0,
MOTHERSON,Samvardhana Motherson International Limited,Consumer Cyclical,Auto Parts,Automobile,171206.22,True,39.0793,True,23.4601,True,4.1779,True,43.908,True,,False,,False,4.98,True,3.36,True,43.82,True,16.6,True,104.2,True,,False,,False,7952.5,True,19169.7,True,,False,,False,31.0,True,1.044,True,0.0,18.0,7.0,0.0,9.0,34.0,0.57,,,2.0,36.0,General low-debt support
SHREEPUSHK,Shree Pushkar Chemicals & Fertilisers Limited,Basic Materials,Specialty Chemicals,Chemicals,1663.13,True,23.3667,True,31.8452,True,2.7251,True,21.542,True,,False,,False,9.14,True,7.19,True,33.61,True,10.0,True,6.9,True,,False,,False,131.85,True,131.42,True,,False,,False,41.0,True,0.093,True,3.0,7.0,10.0,0.0,10.0,30.0,0.57,Cash covers debt,,2.0,32.0,General low-debt support
ARIHANTCAP,Arihant Capital Markets Limited,Financial Services,Capital Markets,Financial Services,880.08,True,22.241,True,,False,1.8145,True,55.35,True,,False,,False,38.59,True,19.36,True,46.93,True,50.4,True,69.0,True,,False,,False,595.39,True,244.08,True,,False,,False,62.0,True,0.271,True,12.0,20.0,7.0,0.0,10.0,49.0,0.57,Cash covers debt,,0.0,49.0,
UNICHEMLAB,Unichem Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,Pharma / Healthcare,3842.04,True,12.6261,True,,False,1.4135,True,18.405,True,,False,,False,6.32,True,13.21,True,50.73,True,20.1,True,,False,,False,,False,289.48,True,500.15,True,,False,,False,,False,-0.004,True,5.0,8.0,9.0,0.0,10.0,32.0,0.43,,,2.0,34.0,General low-debt support
OPTIEMUS,Optiemus Infracom Limited,Technology,Electronics & Computer Distribution,IT / Technology,5320.72,True,73.0322,True,,False,6.7387,True,45.355,True,,False,,False,2.69,True,3.28,True,12.7,True,102.8,True,46.0,True,,False,,False,41.81,True,372.82,True,,False,,False,,False,0.061,True,0.0,20.0,7.0,0.0,0.0,27.0,0.5,,,0.0,27.0,
VINDHYATEL,Vindhya Telelinks Limited,Industrials,Engineering & Construction,Capital Goods / Infra,3152.33,True,13.4588,True,,False,0.7496,True,34.118,True,,False,,False,10.77,True,6.88,True,17.66,True,-20.8,True,76.5,True,,False,,False,12.54,True,1434.77,True,,False,,False,23.0,True,0.915,True,6.0,10.0,7.0,0.0,12.0,35.0,0.57,,Revenue contraction,0.0,35.0,
EDELWEISS,Edelweiss Financial Services Limited,Financial Services,Financial Conglomerates,Financial Services,12896.49,True,18.2886,True,8.6508,True,2.7896,True,319.986,True,,False,,False,5.35,True,8.39,True,64.64,True,23.0,True,27.3,True,,False,,False,14308.26,True,19018.78,True,,False,,False,1.1,True,0.702,True,3.0,18.0,0.0,0.0,14.0,35.0,0.57,,Very high debt,6.0,41.0,High leverage is structural for this sector
COFORGE,Coforge Limited,Technology,Information Technology Services,IT / Technology,81552.26,True,37.7331,True,25.8361,True,6.4832,True,7.518,True,,False,,False,15.96,True,9.64,True,37.25,True,49.9,True,30.9,True,,False,,False,1099.2,True,727.8,True,,False,,False,87.0,True,0.314,True,6.0,20.0,12.0,0.0,7.0,45.0,0.57,Cash covers debt,,0.0,45.0,
BHARATSE,Bharat Seats Limited,Consumer Cyclical,Auto Parts,Automobile,1344.05,True,29.0788,True,,False,5.8523,True,47.94,True,19.91,True,5.76,True,3.53,True,2.17,True,13.47,True,46.2,True,16.3,True,0.877,True,0.69,True,16.32,True,110.1,True,31.41,True,106.71,True,70.0,True,0.88,True,8.0,18.0,7.0,17.0,8.0,58.0,1.0,Strong ROE,,4.0,62.0,"General quality ROE, General low-debt support"
CHEVIOT,Cheviot Company Limited,Consumer Cyclical,Textile Manufacturing,Consumer Discretionary,686.25,True,10.0505,True,,False,0.9722,True,1.216,True,,False,,False,11.22,True,11.41,True,36.53,True,42.5,True,57.7,True,,False,,False,30.31,True,8.59,True,,False,,False,2.13,True,0.305,True,6.0,20.0,12.0,0.0,12.0,50.0,0.57,Cash covers debt,,2.0,52.0,General low-debt support
WELENT,Welspun Enterprises Limited,Industrials,Engineering & Construction,Capital Goods / Infra,11165.76,True,33.5513,True,22.3736,True,3.668,True,60.918,True,,False,,False,18.08,True,8.62,True,32.36,True,-8.4,True,-50.0,True,,False,,False,1575.5,True,1986.52,True,,False,,False,36.0,True,0.412,True,8.0,0.0,4.0,0.0,11.0,23.0,0.57,,"Revenue contraction, Earnings contraction",0.0,23.0,
IKS,Inventurus Knowledge Solutions Limited,Healthcare,Health Information Services,Pharma / Healthcare,29859.15,True,39.8366,True,24.7151,True,10.6351,True,26.873,True,,False,,False,29.17,True,22.82,True,49.59,True,20.7,True,27.9,True,,False,,False,608.96,True,752.52,True,,False,,False,,False,,False,12.0,18.0,7.0,0.0,5.0,42.0,0.5,,,2.0,44.0,General low-debt support
GALAXYSURF,Galaxy Surfactants Limited,Basic Materials,Specialty Chemicals,Chemicals,7853.94,True,22.2231,True,20.5663,True,2.8614,True,8.579,True,,False,,False,11.97,True,6.15,True,25.84,True,39.4,True,108.1,True,,False,,False,746.8,True,235.47,True,,False,,False,99.0,True,0.497,True,6.0,20.0,12.0,0.0,13.0,51.0,0.57,Cash covers debt,,2.0,53.0,General low-debt support
RKFORGE,Ramkrishna Forgings Limited,Industrials,Metal Fabrication,Metals / Mining,13164.82,True,123.356,True,36.1448,True,3.9839,True,74.422,True,,False,,False,9.78,True,2.41,True,44.1,True,19.8,True,289.2,True,,False,,False,166.49,True,2448.77,True,,False,,False,28.0,True,0.424,True,0.0,18.0,4.0,0.0,7.0,29.0,0.57,,Very high PE,2.0,31.0,General low-debt support
IMAGICAA,Imagicaaworld Entertainment Limited,Communication Services,Entertainment,Telecom,2988.95,True,211.28,True,31.0706,True,1.6717,True,27.313,True,,False,,False,36.75,True,3.45,True,89.59,True,19.9,True,34.2,True,,False,,False,27.12,True,342.51,True,,False,,False,,False,0.255,True,6.0,18.0,7.0,0.0,7.0,38.0,0.5,,Very high PE,2.0,40.0,General low-debt support
SHIVAUM,Shiv Aum Steels Limited,Basic Materials,Steel,Metals / Mining,636.91,True,88.5255,True,,False,5.2728,True,80.361,True,,False,,False,4.71,True,1.57,True,4.79,True,25.2,True,149.1,True,,False,,False,22.43,True,97.1,True,,False,,False,,False,-0.718,True,0.0,20.0,4.0,0.0,2.0,26.0,0.5,,Very high PE,0.0,26.0,
LGBBROSLTD,L.G. Balakrishnan & Bros Limited,Consumer Cyclical,Auto Parts,Automobile,5519.43,True,17.3005,True,15.2997,True,2.5624,True,10.719,True,,False,,False,9.14,True,9.91,True,53.27,True,21.6,True,0.0,True,,False,,False,260.49,True,231.13,True,,False,,False,1.27,True,0.078,True,3.0,8.0,12.0,0.0,14.0,37.0,0.57,Cash covers debt,,2.0,39.0,General low-debt support
ARVIND,Arvind Limited,Consumer Cyclical,Textile Manufacturing,Consumer Discretionary,15032.97,True,34.9747,True,21.5139,True,3.5815,True,40.071,True,,False,,False,5.88,True,4.23,True,48.3,True,24.7,True,0.5,True,,False,,False,313.4,True,1659.52,True,,False,,False,81.0,True,0.176,True,0.0,8.0,7.0,0.0,11.0,26.0,0.57,,,2.0,28.0,General low-debt support
SEJALLTD,Sejal Glass Limited,Industrials,Building Products & Equipment,Capital Goods / Infra,837.58,True,24.754,True,,False,5.382,True,133.115,True,,False,,False,10.08,True,7.21,True,40.87,True,52.9,True,39.7,True,,False,,False,14.98,True,202.45,True,,False,,False,,False,0.054,True,6.0,20.0,2.0,0.0,6.0,34.0,0.5,,,5.0,39.0,Strong order-book-driven revenue growth
DYNAMATECH,Dynamatic Technologies Limited,Consumer Cyclical,Auto Parts,Automobile,8191.16,True,192.2991,True,64.291,True,10.3191,True,80.387,True,,False,,False,8.34,True,2.53,True,50.05,True,14.5,True,93.1,True,,False,,False,67.65,True,637.89,True,,False,,False,7.0,True,0.443,True,0.0,15.0,4.0,0.0,5.0,24.0,0.57,,Very high PE,0.0,24.0,
ARCHIDPLY,Archidply Industries Limited,Basic Materials,Lumber & Wood Production,General,209.63,True,15.9756,True,,False,1.855,True,163.098,True,,False,,False,5.75,True,1.83,True,33.67,True,27.8,True,8.76,True,,False,,False,0.76,True,182.47,True,,False,,False,,False,0.195,True,0.0,15.0,0.0,0.0,10.0,25.0,0.5,,,0.0,25.0,
GAIL,GAIL (India) Limited,Utilities,Utilities - Regulated Gas,Energy / Utilities,114340.63,True,11.5779,True,9.5069,True,1.2829,True,27.809,True,,False,,False,14.83,True,6.7,True,18.75,True,16.7,True,97.2,True,,False,,False,2126.66,True,24831.49,True,,False,,False,3.16,True,0.507,True,6.0,18.0,7.0,0.0,15.0,46.0,0.57,,,2.0,48.0,General low-debt support
GLAXO,GlaxoSmithKline Pharmaceuticals Limited,Healthcare,Drug Manufacturers - General,Pharma / Healthcare,48090.99,True,45.046,True,35.8548,True,21.2096,True,1.467,True,,False,,False,29.8,True,27.01,True,64.2,True,16.6,True,15.7,True,,False,,False,2756.8,True,33.27,True,,False,,False,2.01,True,0.079,True,12.0,16.0,12.0,0.0,7.0,47.0,0.57,Cash covers debt,,2.0,49.0,General low-debt support
BOSCH-HCIL,Bosch Home Comfort India Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",Consumer Discretionary,4606.14,True,1114.4738,True,,False,9.2218,True,16.319,True,,False,,False,2.54,True,0.16,True,30.48,True,28.5,True,48.2,True,,False,,False,55.73,True,81.68,True,,False,,False,3.81,True,0.664,True,0.0,20.0,9.0,0.0,2.0,31.0,0.57,,Very high PE,2.0,33.0,General low-debt support
BLSE,BLS E-Services Limited,Industrials,Specialty Business Services,Capital Goods / Infra,2869.2,True,49.5305,True,,False,5.5116,True,1.076,True,,False,,False,6.51,True,4.93,True,8.33,True,24.6,True,3.7,True,,False,,False,388.07,True,6.13,True,,False,,False,32.0,True,-0.051,True,0.0,10.0,12.0,0.0,6.0,28.0,0.57,Cash covers debt,,5.0,33.0,Strong order-book-driven revenue growth
ADOR,Ador Welding Limited,Industrials,Specialty Industrial Machinery,Capital Goods / Infra,2770.7,True,24.4487,True,19.4396,True,4.9972,True,0.532,True,,False,,False,9.93,True,9.48,True,36.9,True,22.9,True,,False,,False,,False,120.21,True,2.95,True,,False,,False,1.44,True,0.545,True,3.0,8.0,12.0,0.0,10.0,33.0,0.5,Cash covers debt,,5.0,38.0,Strong order-book-driven revenue growth
MMFL,M M Forgings Limited,Industrials,Metal Fabrication,Metals / Mining,3034.74,True,17.8565,True,15.2376,True,3.1118,True,126.624,True,,False,,False,10.72,True,6.88,True,53.99,True,16.3,True,78.3,True,,False,,False,225.49,True,1235.32,True,,False,,False,1.27,True,0.875,True,6.0,18.0,2.0,0.0,12.0,38.0,0.57,,,0.0,38.0,
KDDL,KDDL Limited,Consumer Cyclical,Luxury Goods,Consumer Discretionary,4745.55,True,49.0205,True,29.9333,True,4.3928,True,26.688,True,,False,,False,9.53,True,4.18,True,41.06,True,36.3,True,43.7,True,,False,,False,735.04,True,511.83,True,,False,,False,60.0,True,0.461,True,0.0,20.0,10.0,0.0,9.0,39.0,0.57,Cash covers debt,,2.0,41.0,General low-debt support
SKIPPER,Skipper Limited,Industrials,Engineering & Construction,Capital Goods / Infra,6392.63,True,28.4952,True,18.5033,True,4.2582,True,63.557,True,,False,,False,9.0,True,4.01,True,23.75,True,4.5,True,25.4,True,,False,,False,31.94,True,947.78,True,,False,,False,2.0,True,0.654,True,0.0,12.0,4.0,0.0,11.0,27.0,0.57,,,0.0,27.0,
POLYCAB,Polycab India Limited,Industrials,Electrical Equipment & Parts,Capital Goods / Infra,126533.45,True,44.2478,True,33.0671,True,10.4564,True,1.738,True,25.55,True,13.4,True,12.72,True,9.18,True,24.48,True,39.0,True,32.5,True,1.74,True,0.836,True,4027.66,True,212.57,True,1802.32,True,3560.47,True,56.0,True,0.635,True,19.0,20.0,16.0,17.0,7.0,79.0,1.0,"Strong ROE, Cash covers debt",,5.0,84.0,Strong order-book-driven revenue growth
HARSHA,Harsha Engineers International Limited,Industrials,Tools & Accessories,Capital Goods / Infra,4010.04,True,25.9088,True,18.3904,True,2.8609,True,26.551,True,,False,,False,11.73,True,9.0,True,46.67,True,25.2,True,-1.4,True,,False,,False,289.66,True,372.16,True,,False,,False,34.0,True,0.592,True,6.0,10.0,7.0,0.0,13.0,36.0,0.57,,Earnings contraction,5.0,41.0,Strong order-book-driven revenue growth
DEEDEV,DEE Development Engineers Limited,Industrials,Metal Fabrication,Metals / Mining,5031.64,True,57.8003,True,30.1239,True,5.2591,True,86.608,True,,False,,False,11.8,True,6.62,True,48.62,True,31.6,True,22.1,True,,False,,False,39.27,True,771.19,True,,False,,False,15.0,True,1.707,True,6.0,18.0,4.0,0.0,9.0,37.0,0.57,,,0.0,37.0,
JASH,Jash Engineering Limited,Industrials,Specialty Industrial Machinery,Capital Goods / Infra,3278.3,True,38.3199,True,23.8513,True,6.3174,True,19.563,True,,False,,False,1.66,True,11.36,True,57.59,True,17.5,True,,False,,False,,False,106.81,True,102.69,True,,False,,False,31.0,True,-0.162,True,3.0,8.0,12.0,0.0,7.0,30.0,0.5,Cash covers debt,,5.0,35.0,Strong order-book-driven revenue growth
DIVGIITTS,Divgi TorqTransfer Systems Limited,Consumer Cyclical,Auto Parts,Automobile,3456.48,True,54.6518,True,34.0422,True,5.4415,True,0.279,True,,False,,False,21.29,True,15.12,True,61.4,True,91.3,True,182.5,True,,False,,False,294.52,True,1.77,True,,False,,False,29.0,True,0.443,True,10.0,20.0,12.0,0.0,9.0,51.0,0.57,Cash covers debt,,2.0,53.0,General low-debt support
KRN,KRN Heat Exchanger and Refrigeration Limited,Technology,Electronic Components,IT / Technology,9466.61,True,93.4842,True,41.5575,True,15.696,True,32.633,True,,False,,False,16.88,True,13.15,True,32.56,True,118.9,True,160.0,True,,False,,False,46.44,True,187.31,True,,False,,False,,False,,False,8.0,20.0,7.0,0.0,3.0,38.0,0.5,,Very high PE,0.0,38.0,
TIMEX,Timex Group India Limited,Consumer Cyclical,Luxury Goods,Consumer Discretionary,,False,84.7212,True,45.4904,True,95.6347,True,31.919,True,,False,,False,15.68,True,10.11,True,43.27,True,29.6,True,83.5,True,,False,,False,33.95,True,35.52,True,,False,,False,,False,0.806,True,6.0,20.0,7.0,0.0,3.0,36.0,0.5,,Very high PE,2.0,38.0,General low-debt support
ABB,ABB India Limited,Industrials,Specialty Industrial Machinery,Capital Goods / Infra,154067.98,True,97.0824,True,69.3217,True,16.5032,True,1.547,True,19.13,True,7.91,True,11.46,True,21.35,True,37.28,True,12.1,True,3.0,True,2.193,True,1.691,True,7335.52,True,144.52,True,1082.38,True,1470.96,True,54.0,True,0.483,True,17.0,7.0,20.0,17.0,5.0,66.0,1.0,"Strong ROE, Cash covers debt",Very high PE,0.0,66.0,
